timestamp,elapsed_ms,acc_x,acc_y,acc_z,acc_magnitude,gyro_x,gyro_y,gyro_z,gyro_magnitude
1756077394161,14,-1.784877,8.465299,4.630985,9.812904,0.002796,0.015979,-0.006791,0.017586
1756077394163,16,-1.832761,8.508394,4.540005,9.816488,0.002796,0.015979,-0.006791,0.017586
1756077394164,17,-1.856703,8.527548,4.587889,9.859775,0.002796,0.015979,-0.006791,0.017586
1756077394165,18,-1.914164,8.465299,4.477756,9.766043,0.002796,0.015979,-0.006791,0.017586
1756077394166,19,-1.847127,8.436568,4.391564,9.688828,0.002796,0.015979,-0.006791,0.017586
1756077394167,20,-1.813608,8.465299,4.396353,9.709705,0.002796,0.015979,-0.006791,0.017586
1756077394168,21,-1.722628,8.417415,4.501698,9.699773,0.002796,0.015979,-0.006791,0.017586
1756077394207,60,-1.722628,8.417415,4.501698,9.699773,-0.035021,-0.047937,0.009055,0.060053
1756077394270,123,-1.756147,8.450933,4.549582,9.757101,-0.035021,-0.047937,0.009055,0.060053
1756077394272,125,-1.823185,8.450933,4.544794,9.767160,-0.035021,-0.047937,0.009055,0.060053
1756077394277,130,-1.847127,8.460510,4.602254,9.806776,-0.035021,-0.047937,0.009055,0.060053
1756077394281,134,-1.875857,8.436568,4.635773,9.807391,-0.035021,-0.047937,0.009055,0.060053
1756077394284,137,-1.770512,8.470087,4.654927,9.825753,-0.035021,-0.047937,0.009055,0.060053
1756077394287,140,-1.775301,8.460510,4.654927,9.818364,-0.035021,-0.047937,0.009055,0.060053
1756077394289,142,-1.775301,8.460510,4.654927,9.818364,-0.028762,-0.026765,0.001598,0.039321
1756077394308,161,-1.775301,8.460510,4.654927,9.818364,-0.005060,-0.010653,0.008788,0.014708
1756077394370,223,-1.871069,8.436568,4.621408,9.799694,-0.005060,-0.010653,0.008788,0.014708
1756077394373,226,-1.765724,8.465299,4.525640,9.760147,-0.005060,-0.010653,0.008788,0.014708
1756077394377,230,-1.775301,8.436568,4.468179,9.710406,-0.005060,-0.010653,0.008788,0.014708
1756077394379,232,-1.799243,8.431780,4.458602,9.706251,-0.005060,-0.010653,0.008788,0.014708
1756077394383,236,-1.746570,8.446145,4.516063,9.735641,-0.005060,-0.010653,0.008788,0.014708
1756077394406,259,-1.746570,8.446145,4.516063,9.735641,-0.017311,-0.023303,0.012117,0.031456
1756077394408,261,-1.732205,8.426991,4.563947,9.738806,-0.017311,-0.023303,0.012117,0.031456
1756077394411,264,-1.736993,8.436568,4.616620,9.772717,-0.017311,-0.023303,0.012117,0.031456
1756077394472,325,-1.736993,8.436568,4.616620,9.772717,-0.037817,-0.033822,0.003995,0.050892
1756077394527,380,-1.756147,8.474875,4.698022,9.847791,-0.037817,-0.033822,0.003995,0.050892
1756077394529,382,-1.770512,8.412626,4.774637,9.833827,-0.037817,-0.033822,0.003995,0.050892
1756077394532,385,-1.765724,8.446145,4.702811,9.827084,-0.037817,-0.033822,0.003995,0.050892
1756077394534,387,-1.827973,8.441357,4.626196,9.797942,-0.037817,-0.033822,0.003995,0.050892
1756077394536,389,-1.770512,8.426991,4.607043,9.765948,-0.037817,-0.033822,0.003995,0.050892
1756077394539,392,-1.713051,8.441357,4.635773,9.781689,-0.037817,-0.033822,0.003995,0.050892
1756077394541,394,-1.713051,8.441357,4.635773,9.781689,0.001598,-0.000799,0.001997,0.002680
1756077394591,444,-1.713051,8.441357,4.635773,9.781689,0.007191,0.000266,-0.000000,0.007195
1756077394651,504,-1.713051,8.441357,4.635773,9.781689,-0.023169,-0.009721,0.001198,0.025155
1756077394654,507,-1.760935,8.379107,4.573524,9.707083,-0.023169,-0.009721,0.001198,0.025155
1756077394657,510,-1.799243,8.422203,4.516063,9.724484,-0.023169,-0.009721,0.001198,0.025155
1756077394660,513,-1.789666,8.426991,4.540005,9.738005,-0.023169,-0.009721,0.001198,0.025155
1756077394663,516,-1.780089,8.379107,4.563947,9.706069,-0.023169,-0.009721,0.001198,0.025155
1756077394666,519,-1.789666,8.374319,4.592678,9.717243,-0.023169,-0.009721,0.001198,0.025155
1756077394669,522,-1.760935,8.316858,4.611831,9.671609,-0.023169,-0.009721,0.001198,0.025155
1756077394711,564,-1.760935,8.316858,4.611831,9.671609,-0.091480,-0.050467,0.010253,0.104979
1756077394773,626,-1.760935,8.316858,4.611831,9.671609,-0.362456,-0.057258,0.070574,0.373676
1756077394776,629,-1.813608,8.240244,4.578312,9.599570,-0.362456,-0.057258,0.070574,0.373676
1756077394779,632,-1.990779,8.201937,4.549582,9.588204,-0.362456,-0.057258,0.070574,0.373676
1756077394782,635,-2.053028,8.369531,4.554370,9.747115,-0.362456,-0.057258,0.070574,0.373676
1756077394785,638,-1.942895,8.201937,4.597466,9.601213,-0.362456,-0.057258,0.070574,0.373676
1756077394787,640,-1.875857,8.139688,4.865616,9.666829,-0.362456,-0.057258,0.070574,0.373676
1756077394790,643,-1.918953,8.106169,5.133767,9.785086,-0.362456,-0.057258,0.070574,0.373676
1756077394893,746,-1.995567,7.919421,5.234324,9.700395,-0.362456,-0.057258,0.070574,0.373676
1756077394896,749,-2.057816,7.775769,5.200805,9.578390,-0.362456,-0.057258,0.070574,0.373676
1756077394900,753,-2.076970,7.636905,5.186440,9.462308,-0.362456,-0.057258,0.070574,0.373676
1756077394903,756,-2.220622,7.426215,5.100248,9.278598,-0.362456,-0.057258,0.070574,0.373676
1756077394906,759,-2.364274,7.378331,5.061941,9.254881,-0.362456,-0.057258,0.070574,0.373676
1756077394909,762,-2.167950,7.459734,5.023633,9.251191,-0.362456,-0.057258,0.070574,0.373676
1756077394911,764,-2.167950,7.459734,5.023633,9.251191,-0.266582,0.049535,0.080028,0.282709
1756077394952,805,-2.167950,7.459734,5.023633,9.251191,-0.229032,0.132625,0.168977,0.314004
1756077395014,867,-2.014721,7.440580,5.042788,9.211463,-0.229032,0.132625,0.168977,0.314004
1756077395018,871,-2.134431,7.431004,5.148132,9.288642,-0.229032,0.132625,0.168977,0.314004
1756077395021,874,-2.311602,7.359178,5.344457,9.384254,-0.229032,0.132625,0.168977,0.314004
1756077395024,877,-2.258929,7.344812,5.445013,9.417919,-0.229032,0.132625,0.168977,0.314004
1756077395028,881,-1.871069,7.478888,5.550358,9.499534,-0.229032,0.132625,0.168977,0.314004
1756077395031,884,-1.540669,7.521983,5.636549,9.524945,-0.229032,0.132625,0.168977,0.314004
1756077395034,887,-1.540669,7.521983,5.636549,9.524945,-0.472444,0.160988,0.269911,0.567427
1756077395073,926,-1.540669,7.521983,5.636549,9.524945,-0.644218,0.188552,0.436225,0.800538
1756077395134,987,-1.401805,7.440580,5.574300,9.402134,-0.644218,0.188552,0.436225,0.800538
1756077395137,990,-1.420959,7.483676,5.784990,9.565074,-0.644218,0.188552,0.436225,0.800538
1756077395140,993,-1.076194,7.967305,5.909488,9.977885,-0.644218,0.188552,0.436225,0.800538
1756077395143,996,-0.573411,8.120534,6.110601,10.178965,-0.644218,0.188552,0.436225,0.800538
1756077395146,999,-0.377087,7.991247,6.752247,10.468766,-0.644218,0.188552,0.436225,0.800538
1756077395149,1002,-0.257377,8.599374,6.771401,10.948395,-0.644218,0.188552,0.436225,0.800538
1756077395153,1006,-0.257377,8.599374,6.771401,10.948395,-0.659798,0.037950,0.500274,0.828883
1756077395193,1046,-0.257377,8.599374,6.771401,10.948395,-0.164983,0.012384,0.402803,0.435457
1756077395256,1109,-0.152032,9.063849,6.579865,11.201388,-0.164983,0.012384,0.402803,0.435457
1756077395259,1112,0.039504,9.154829,6.618172,11.296577,-0.164983,0.012384,0.402803,0.435457
1756077395263,1116,0.221464,9.312846,6.848015,11.561724,-0.164983,0.012384,0.402803,0.435457
1756077395266,1119,0.111330,9.226655,6.905476,11.525153,-0.164983,0.012384,0.402803,0.435457
1756077395269,1122,-0.065841,8.915408,6.642114,11.117847,-0.164983,0.012384,0.402803,0.435457
1756077395272,1125,-0.075417,8.915408,6.436213,10.996137,-0.164983,0.012384,0.402803,0.435457
1756077395275,1128,-0.075417,8.915408,6.436213,10.996137,0.296676,0.032091,0.061386,0.304655
1756077395314,1167,-0.075417,8.915408,6.436213,10.996137,0.545948,0.110921,-0.199071,0.591601
1756077395375,1228,-0.123301,8.834005,6.326079,10.866192,0.545948,0.110921,-0.199071,0.591601
1756077395379,1232,-0.568623,8.857947,6.311714,10.891479,0.545948,0.110921,-0.199071,0.591601
1756077395382,1235,-1.100136,8.915408,6.441001,11.053565,0.545948,0.110921,-0.199071,0.591601
1756077395385,1238,-1.334767,9.217078,6.699575,11.472595,0.545948,0.110921,-0.199071,0.591601
1756077395389,1242,-1.286883,9.437345,7.044340,11.846614,0.545948,0.110921,-0.199071,0.591601
1756077395392,1245,-1.229423,9.351153,7.068282,11.786270,0.545948,0.110921,-0.199071,0.591601
1756077395395,1248,-1.229423,9.351153,7.068282,11.786270,0.691223,0.099602,-0.269112,0.748419
1756077395407,1260,-1.339556,9.226655,6.632537,11.441858,0.691223,0.099602,-0.269112,0.748419
1756077395463,1316,-1.339556,9.226655,6.632537,11.441858,1.100551,0.226102,-0.283094,1.158653
1756077395521,1374,-1.339556,9.226655,6.632537,11.441858,1.152882,0.261922,-0.353534,1.233988
1756077395532,1385,-1.588553,9.365519,6.029199,11.251119,1.152882,0.261922,-0.353534,1.233988
1756077395538,1391,-1.368286,9.178771,5.756259,10.920465,1.152882,0.261922,-0.353534,1.233988
1756077395545,1398,-1.401805,8.881889,5.354033,10.465117,1.152882,0.261922,-0.353534,1.233988
1756077395552,1405,-1.789666,9.154829,4.669292,10.431495,1.152882,0.261922,-0.353534,1.233988
1756077395556,1409,-1.933318,9.480440,4.070742,10.497019,1.152882,0.261922,-0.353534,1.233988
1756077395559,1412,-1.736993,9.332000,3.721188,10.195617,1.152882,0.261922,-0.353534,1.233988
1756077395575,1428,-1.736993,9.332000,3.721188,10.195617,0.920787,0.046872,-0.330099,0.979291
1756077395643,1496,-1.598130,9.341577,3.826533,10.220637,0.920787,0.046872,-0.330099,0.979291
1756077395653,1506,-1.310825,9.020754,3.874417,9.904715,0.920787,0.046872,-0.330099,0.979291
1756077395662,1515,-1.631648,8.819640,3.697246,9.701441,0.920787,0.046872,-0.330099,0.979291
1756077395677,1530,-2.254141,8.709507,3.386000,9.612578,0.920787,0.046872,-0.330099,0.979291
1756077395685,1538,-2.594118,8.781333,3.089119,9.663535,0.920787,0.046872,-0.330099,0.979291
1756077395693,1546,-2.249352,8.029554,3.314174,8.973130,0.920787,0.046872,-0.330099,0.979291
1756077395699,1552,-2.249352,8.029554,3.314174,8.973130,1.157009,-0.162852,-0.254864,1.195888
1756077395758,1611,-1.981202,7.885902,2.935890,8.644771,1.157009,-0.162852,-0.254864,1.195888
1756077395762,1615,-1.679533,6.904279,2.327763,7.477191,1.157009,-0.162852,-0.254864,1.195888
1756077395765,1618,-1.990779,5.994483,0.958279,6.388687,1.157009,-0.162852,-0.254864,1.195888
1756077395768,1621,-4.519056,7.028778,-0.957082,8.410802,1.157009,-0.162852,-0.254864,1.195888
1756077395771,1624,-2.981978,8.024766,1.647809,8.718047,1.157009,-0.162852,-0.254864,1.195888
1756077395774,1627,-1.286883,8.297705,1.145027,8.474613,1.157009,-0.162852,-0.254864,1.195888
1756077395778,1631,-1.286883,8.297705,1.145027,8.474613,1.292697,-0.287888,-0.116247,1.329458
1756077395817,1670,-1.286883,8.297705,1.145027,8.474613,0.395080,0.185090,0.495214,0.659987
1756077395888,1741,-1.286883,8.297705,1.145027,8.474613,0.349273,0.318913,-0.011052,0.473096
1756077395898,1751,-0.544681,9.150041,1.657386,9.314873,0.349273,0.318913,-0.011052,0.473096
1756077395912,1765,-0.525527,9.375095,1.566406,9.519570,0.349273,0.318913,-0.011052,0.473096
1756077395916,1769,-0.846350,9.178771,1.432331,9.328329,0.349273,0.318913,-0.011052,0.473096
1756077395920,1773,-0.784101,8.680777,0.896030,8.762053,0.349273,0.318913,-0.011052,0.473096
1756077395922,1775,-0.851139,7.804499,0.575207,7.871817,0.349273,0.318913,-0.011052,0.473096
1756077395926,1779,-1.622072,6.693589,0.455497,6.902371,0.349273,0.318913,-0.011052,0.473096
1756077395928,1781,-2.364274,5.587468,0.345364,6.076913,0.349273,0.318913,-0.011052,0.473096
1756077395959,1812,-2.364274,5.587468,0.345364,6.076913,0.210789,0.426904,-0.298407,0.561895
1756077396020,1873,-2.814384,4.739921,0.259172,5.518585,0.210789,0.426904,-0.298407,0.561895
1756077396023,1876,-3.101688,4.543596,0.402824,5.516068,0.210789,0.426904,-0.298407,0.561895
1756077396026,1879,-2.752135,4.581903,0.541688,5.372291,0.210789,0.426904,-0.298407,0.561895
1756077396028,1881,-2.804807,4.543596,0.479439,5.361070,0.210789,0.426904,-0.298407,0.561895
1756077396031,1884,-3.159149,4.869208,0.771532,5.855311,0.210789,0.426904,-0.298407,0.561895
1756077396034,1887,-2.895787,5.946599,1.240795,6.729576,0.210789,0.426904,-0.298407,0.561895
1756077396037,1890,-2.895787,5.946599,1.240795,6.729576,-0.318913,0.337955,0.265251,0.535049
1756077396077,1930,-2.895787,5.946599,1.240795,6.729576,-0.848216,0.099868,1.139166,1.423778
1756077396137,1990,-1.545457,7.114969,1.365294,7.407783,-0.848216,0.099868,1.139166,1.423778
1756077396140,1993,-0.104148,8.096592,1.240795,8.191778,-0.848216,0.099868,1.139166,1.423778
1756077396143,1996,0.480037,8.733449,1.470638,8.869406,-0.848216,0.099868,1.139166,1.423778
1756077396146,1999,0.413000,9.193136,2.169745,9.454741,-0.848216,0.099868,1.139166,1.423778
1756077396148,2001,1.001973,9.446921,2.696470,9.875182,-0.848216,0.099868,1.139166,1.423778
1756077396150,2003,1.576582,10.251373,3.558382,10.965325,-0.848216,0.099868,1.139166,1.423778
1756077396151,2004,1.576582,10.251373,3.558382,10.965325,-1.349423,0.098137,1.448625,1.982193
1756077396196,2049,1.576582,10.251373,3.558382,10.965325,-1.501755,-0.097205,1.140764,1.888402
1756077396260,2113,1.748964,11.458051,4.879982,12.576169,-1.501755,-0.097205,1.140764,1.888402
1756077396263,2116,2.213439,12.238561,5.037999,13.418759,-1.501755,-0.097205,1.140764,1.888402
1756077396266,2119,2.692280,12.339117,4.472967,13.398120,-1.501755,-0.097205,1.140764,1.888402
1756077396271,2124,2.285265,12.205042,4.525640,13.216161,-1.501755,-0.097205,1.140764,1.888402
1756077396274,2127,2.084153,12.837111,5.794567,14.237700,-1.501755,-0.097205,1.140764,1.888402
1756077396277,2130,1.811214,13.598467,6.733094,15.281797,-1.501755,-0.097205,1.140764,1.888402
1756077396281,2134,1.811214,13.598467,6.733094,15.281797,-0.972852,-0.173771,0.570981,1.141340
1756077396319,2172,1.811214,13.598467,6.733094,15.281797,-0.706270,-0.263653,-0.004794,0.753892
1756077396379,2232,1.811214,13.598467,6.733094,15.281797,0.885234,0.026498,-0.581368,1.059401
1756077396382,2235,2.529474,16.327858,7.350798,18.084009,0.885234,0.026498,-0.581368,1.059401
1756077396385,2238,3.951630,14.101250,8.025963,16.699602,0.885234,0.026498,-0.581368,1.059401
1756077396389,2242,1.993173,13.531429,8.183980,15.938941,0.885234,0.026498,-0.581368,1.059401
1756077396392,2245,1.648408,12.286445,6.919841,14.197119,0.885234,0.026498,-0.581368,1.059401
1756077396396,2249,1.327585,11.620856,5.933430,13.115349,0.885234,0.026498,-0.581368,1.059401
1756077396399,2252,1.078588,11.496358,5.215170,12.669949,0.885234,0.026498,-0.581368,1.059401
1756077396407,2260,1.083376,11.280880,4.674080,12.258833,0.885234,0.026498,-0.581368,1.059401
1756077396459,2312,1.083376,11.280880,4.674080,12.258833,0.991095,0.074435,-0.882571,1.329188
1756077396519,2372,0.786495,10.883442,4.607043,11.844523,0.991095,0.074435,-0.882571,1.329188
1756077396521,2374,0.432153,10.418967,4.865616,11.507209,0.991095,0.074435,-0.882571,1.329188
1756077396524,2377,-0.032322,10.150817,4.583101,11.137547,0.991095,0.074435,-0.882571,1.329188
1756077396531,2384,-0.008380,10.035895,4.142568,10.857262,0.991095,0.074435,-0.882571,1.329188
1756077396533,2386,0.389058,10.208278,4.013280,10.975733,0.991095,0.074435,-0.882571,1.329188
1756077396534,2387,0.542287,9.791686,4.018069,10.597927,0.991095,0.074435,-0.882571,1.329188
1756077396537,2390,0.542287,9.791686,4.018069,10.597927,0.849548,0.211455,-0.994557,1.324986
1756077396577,2430,0.542287,9.791686,4.018069,10.597927,0.718121,0.304932,-1.308011,1.523014
1756077396640,2493,0.135272,8.968081,3.941455,9.796930,0.718121,0.304932,-1.308011,1.523014
1756077396644,2497,-0.927753,8.245032,3.927089,9.179505,0.718121,0.304932,-1.308011,1.523014
1756077396649,2502,-1.526304,7.359178,3.754707,8.401483,0.718121,0.304932,-1.308011,1.523014
1756077396659,2512,-2.311602,6.454169,3.658939,7.770948,0.718121,0.304932,-1.308011,1.523014
1756077396662,2515,-2.934094,5.970541,3.524863,7.528674,0.718121,0.304932,-1.308011,1.523014
1756077396664,2517,-2.934094,5.970541,3.524863,7.528674,1.027846,0.259658,-0.905208,1.394020
1756077396758,2611,-3.479972,5.472547,2.820968,7.072258,1.027846,0.259658,-0.905208,1.394020
1756077396760,2613,-3.671508,7.435792,1.609502,8.447572,1.027846,0.259658,-0.905208,1.394020
1756077396762,2615,0.111330,9.695918,0.350152,9.702877,1.027846,0.259658,-0.905208,1.394020
1756077396763,2616,-1.181539,9.940127,0.900818,10.050554,1.027846,0.259658,-0.905208,1.394020
1756077396764,2617,-0.559046,9.973646,1.101931,10.049895,1.027846,0.259658,-0.905208,1.394020
1756077396766,2619,-1.171962,8.604162,0.958279,8.736326,1.027846,0.259658,-0.905208,1.394020
1756077396768,2621,-2.910152,7.158064,0.977433,7.788597,1.027846,0.259658,-0.905208,1.394020
1756077396770,2623,-2.910152,7.158064,0.977433,7.788597,0.992959,0.314652,-0.170708,1.055516
1756077396819,2672,-2.910152,7.158064,0.977433,7.788597,0.673380,0.534496,-0.831705,1.196185
1756077396878,2731,-3.087323,6.751050,0.489016,7.439582,0.673380,0.534496,-0.831705,1.196185
1756077396880,2733,-2.565387,6.181230,-0.851737,6.746427,0.673380,0.534496,-0.831705,1.196185
1756077396882,2735,-2.958036,5.395932,-2.120664,6.508708,0.673380,0.534496,-0.831705,1.196185
1756077396884,2737,-3.034651,4.318542,-2.987365,6.064920,0.673380,0.534496,-0.831705,1.196185
1756077396886,2739,-3.479972,3.480571,-3.188478,5.864382,0.673380,0.534496,-0.831705,1.196185
1756077396887,2740,-3.954024,3.059191,-2.637812,5.652522,0.673380,0.534496,-0.831705,1.196185
1756077396889,2742,-3.954024,3.059191,-2.637812,5.652522,1.313736,0.061652,-0.376837,1.368105
1756077396910,2763,-4.270059,3.394379,-2.154183,5.864786,1.313736,0.061652,-0.376837,1.368105
1756077396960,2813,-4.270059,3.394379,-2.154183,5.864786,0.041812,0.109589,0.160588,0.198863
1756077397021,2874,-3.719392,4.275445,-1.689708,5.913411,0.041812,0.109589,0.160588,0.198863
1756077397024,2877,-3.029862,5.443816,-1.009755,6.311482,0.041812,0.109589,0.160588,0.198863
1756077397027,2880,-2.560599,6.827665,-0.152630,7.293625,0.041812,0.109589,0.160588,0.198863
1756077397030,2883,-1.655591,7.747038,0.465074,7.935608,0.041812,0.109589,0.160588,0.198863
1756077397034,2887,-1.765724,7.981670,0.843358,8.218034,0.041812,0.109589,0.160588,0.198863
1756077397037,2890,-2.191892,8.661623,1.671751,9.089711,0.041812,0.109589,0.160588,0.198863
1756077397040,2893,-2.191892,8.661623,1.671751,9.089711,-0.998818,-0.295611,0.995223,1.440656
1756077397080,2933,-2.191892,8.661623,1.671751,9.089711,-1.572595,-0.085887,1.006275,1.868963
1756077397141,2994,-1.291672,9.662399,2.643797,10.100497,-1.572595,-0.085887,1.006275,1.868963
1756077397145,2998,-0.401029,9.877877,2.926313,10.310024,-1.572595,-0.085887,1.006275,1.868963
1756077397148,3001,-1.200692,9.446921,3.007716,9.986608,-1.572595,-0.085887,1.006275,1.868963
1756077397151,3004,-1.698686,9.648034,3.481768,10.396769,-1.572595,-0.085887,1.006275,1.868963
1756077397154,3007,-0.616507,10.241796,3.644573,10.888406,-1.572595,-0.085887,1.006275,1.868963
1756077397157,3010,0.508768,9.911396,3.333327,10.469274,-1.572595,-0.085887,1.006275,1.868963
1756077397160,3013,0.508768,9.911396,3.333327,10.469274,-1.305614,-0.160722,0.817057,1.548561
1756077397204,3057,0.508768,9.911396,3.333327,10.469274,-1.019724,-0.024767,0.770052,1.278057
1756077397261,3114,0.029928,9.226655,3.232771,9.776649,-1.019724,-0.024767,0.770052,1.278057
1756077397264,3117,-0.784101,8.901043,3.405153,9.562346,-1.019724,-0.024767,0.770052,1.278057
1756077397267,3120,-0.492008,9.513959,3.879205,10.286191,-1.019724,-0.024767,0.770052,1.278057
1756077397270,3123,0.642843,9.997588,4.065953,10.811891,-1.019724,-0.024767,0.770052,1.278057
1756077397273,3126,0.733823,10.040684,4.310162,10.951316,-1.019724,-0.024767,0.770052,1.278057
1756077397275,3128,-0.032322,10.447698,5.124190,11.636699,-1.019724,-0.024767,0.770052,1.278057
1756077397279,3132,-0.032322,10.447698,5.124190,11.636699,-1.176184,-0.089615,0.683633,1.363376
1756077397322,3175,-0.032322,10.447698,5.124190,11.636699,-0.875380,-0.123437,0.581234,1.057999
1756077397383,3236,0.058658,11.170747,5.818509,12.595399,-0.875380,-0.123437,0.581234,1.057999
1756077397387,3240,0.896629,11.544242,5.540781,12.836421,-0.875380,-0.123437,0.581234,1.057999
1756077397390,3243,1.389834,11.568184,5.014057,12.684450,-0.875380,-0.123437,0.581234,1.057999
1756077397393,3246,1.188721,11.510723,5.028422,12.617244,-0.875380,-0.123437,0.581234,1.057999
1756077397396,3249,1.049857,11.654375,5.358822,12.870262,-0.875380,-0.123437,0.581234,1.057999
1756077397399,3252,1.145625,12.008718,5.909488,13.432937,-0.875380,-0.123437,0.581234,1.057999
1756077397401,3254,1.145625,12.008718,5.909488,13.432937,-0.373508,-0.183758,0.299605,0.512873
1756077397408,3261,1.265336,12.252926,6.397905,13.880507,-0.373508,-0.183758,0.299605,0.512873
1756077397462,3315,1.265336,12.252926,6.397905,13.880507,-0.000799,-0.148471,-0.010120,0.148818
1756077397522,3375,1.389834,12.468404,6.757036,14.249571,-0.000799,-0.148471,-0.010120,0.148818
1756077397526,3379,1.538275,12.449250,6.407482,14.085665,-0.000799,-0.148471,-0.010120,0.148818
1756077397529,3382,1.413776,12.176311,5.732317,13.532213,-0.000799,-0.148471,-0.010120,0.148818
1756077397533,3386,1.246182,11.687894,5.128979,12.824439,-0.000799,-0.148471,-0.010120,0.148818
1756077397536,3389,0.925359,11.055825,4.822521,12.097283,-0.000799,-0.148471,-0.010120,0.148818
1756077397539,3392,0.925359,11.055825,4.822521,12.097283,0.766857,-0.025833,-0.432231,0.880659
1756077397583,3436,0.925359,11.055825,4.822521,12.097283,0.780306,0.099868,-0.724246,1.069291
1756077397643,3496,0.480037,10.495582,4.678869,11.501282,0.780306,0.099868,-0.724246,1.069291
1756077397646,3499,0.235829,10.193913,4.630985,11.198996,0.780306,0.099868,-0.724246,1.069291
1756077397649,3502,0.178368,10.150817,4.449025,11.084436,0.780306,0.099868,-0.724246,1.069291
1756077397652,3505,0.312443,9.868300,3.965397,10.639800,0.780306,0.099868,-0.724246,1.069291
1756077397656,3509,-0.290895,9.566631,3.606266,10.227913,0.780306,0.099868,-0.724246,1.069291
1756077397658,3511,-0.367510,9.466075,3.165733,9.988168,0.780306,0.099868,-0.724246,1.069291
1756077397661,3514,-0.367510,9.466075,3.165733,9.988168,0.881373,0.088683,-0.816391,1.204648
1756077397703,3556,-0.367510,9.466075,3.165733,9.988168,0.772183,0.066313,-0.869655,1.164888
1756077397764,3617,-0.295684,9.633669,3.223194,10.162872,0.772183,0.066313,-0.869655,1.164888
1756077397767,3620,-0.357933,9.547478,3.362058,10.128469,0.772183,0.066313,-0.869655,1.164888
1756077397770,3623,-0.831985,9.394249,3.433884,10.036716,0.772183,0.066313,-0.869655,1.164888
1756077397773,3626,-1.483208,8.446145,3.338116,9.202189,0.772183,0.066313,-0.869655,1.164888
1756077397776,3629,-2.737770,7.201160,3.199252,8.341901,0.772183,0.066313,-0.869655,1.164888
1756077397824,3677,-2.273294,8.848371,2.787449,9.551514,0.772183,0.066313,-0.869655,1.164888
1756077397828,3681,0.355539,8.838794,2.107496,9.093527,0.772183,0.066313,-0.869655,1.164888
1756077397831,3684,-1.794454,8.661623,1.810615,9.028959,0.772183,0.066313,-0.869655,1.164888
1756077397834,3687,-1.425747,7.565079,1.475427,7.838370,0.772183,0.066313,-0.869655,1.164888
1756077397837,3690,-2.407370,6.406285,1.250372,6.956964,0.772183,0.066313,-0.869655,1.164888
1756077397839,3692,-2.407370,6.406285,1.250372,6.956964,0.959403,0.143278,-0.468317,1.077174
1756077397884,3737,-2.407370,6.406285,1.250372,6.956964,0.894023,0.101333,-0.518517,1.038463
1756077397908,3761,-2.407370,6.406285,1.250372,6.956964,1.061269,-0.021039,-0.537825,1.189954
1756077397911,3764,-1.966837,6.650494,1.173757,7.033863,1.061269,-0.021039,-0.537825,1.189954
1756077397914,3767,-0.520739,8.297705,1.312621,8.417009,1.061269,-0.021039,-0.537825,1.189954
1756077397917,3770,-1.277307,7.340024,0.297480,7.456270,1.061269,-0.021039,-0.537825,1.189954
1756077397920,3773,-1.895011,6.334459,-0.746392,6.653837,1.061269,-0.021039,-0.537825,1.189954
1756077398027,3880,-2.139219,5.659294,-1.407192,6.211607,1.061269,-0.021039,-0.537825,1.189954
1756077398030,3883,-2.732981,5.151723,-1.493383,6.019937,1.061269,-0.021039,-0.537825,1.189954
1756077398033,3886,-3.479972,5.190031,-1.110311,6.346607,1.061269,-0.021039,-0.537825,1.189954
